Coreid,Record_basis,Order,Family,Genus,Species,type,year,month,Day,State,longitude,latitude,altitude,presence,mean.spring.temp,mean.winter.temp,mean.temp,precip.spring,precip.total,temp.var,precip.var,Domain,Bio,Climate_zone,date,julian,mean.T,mean.P,T_anm,P_anm,Region,BIO4,BIO7,BIO10,BIO11,BIO15,BIO16,BIO17,Probability
64872462,preservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2010,5,20,Vermont,-72.725,44.649,171,1,8.06,-7.718,7.228,267.406,1382.358,10.18,48.242,Northeast,Cold,Cold,2010/5/20,140,5.598,1116.464,1.63,1.238,high,10.18,28.151,18.993,-6.235,48.242,576.55,191.914,0.43968
64872470,preservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2009,6,1,Vermont,-72.257,44.453,525,1,4.239,-8.01,4.454,270.93,1216.905,10.72,39.079,Northeast,Cold,Cold,2009/6/1,152,4.485,1114.774,-0.031,1.092,high,10.72,31.802,16.842,-9.964,39.079,463.868,190.133,0.44924
64872502,preservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2005,4,26,Vermont,-73.099,43.614,168,1,5.014,-3.781,7.347,243.318,1306.553,10.746,44.777,Northeast,Cold,Cold,2005/4/26,116,6.649,1054.443,0.698,1.239,high,10.746,29.602,20.471,-6.033,44.777,516.268,199.391,0.44814
64872504,preservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2008,5,11,Vermont,-72.495,44.21,253,1,4.918,-7.852,6.652,221.908,1331.47,10.293,48.837,Northeast,Cold,Cold,2008/5/11,132,5.923,906.755,0.729,1.468,high,10.293,26.736,19.19,-5.788,48.837,520.823,135.374,0.46043
64872509,preservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2005,5,11,Vermont,-72.52,43.437,217,1,5.289,-3.867,7.684,303.176,1366.488,10.897,68.16,Northeast,Cold,Cold,2005/5/11,131,6.919,1046.993,0.765,1.305,high,10.897,30.185,21.049,-5.689,68.16,629.63,197.005,0.45051
64872513,preservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2012,6,11,Vermont,-72.406,43.604,243,1,8.865,-4.032,8.839,226.867,830.709,9.171,57.782,Northeast,Cold,Cold,2012/6/11,163,6.868,1001.633,1.971,0.829,high,9.171,26.07,19.895,-2.61,57.782,353.934,56.535,0.40265
57372540,preserved specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2021,5,4,Pennsylvania,-77.678,40.933,325,1,9.695,-1.234,10.83,241.649,1293.098,9.203,65.008,Northeast,Cold,Cold,2021/5/4,124,9.36,1015.417,1.47,1.273,medium,9.203,25.96,21.983,-0.451,65.008,611.239,148.838,0.45905
57372548,preserved specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2021,5,10,Pennsylvania,-77.678,40.933,325,1,9.695,-1.234,10.83,241.649,1293.098,9.203,65.008,Northeast,Cold,Cold,2021/5/10,130,9.36,1015.417,1.47,1.273,medium,9.203,25.96,21.983,-0.451,65.008,611.239,148.838,0.45905
57372586,preserved specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2008,4,16,Pennsylvania,-77.077,40.516,270,1,9.186,-1.854,10.282,386.29,1305.82,9.007,51.105,Mid Atlantic,Cold,Cold,2008/4/16,107,10.495,1065.404,-0.213,1.226,medium,9.007,24.321,21.569,-0.743,51.105,535.495,138.031,0.44978
57372587,preserved specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2008,4,9,Pennsylvania,-78.882,40.287,555,1,8.003,-3.159,8.909,364.612,1257.49,8.921,44.484,Northeast,Cold,Cold,2008/4/9,100,9.461,1137.159,-0.552,1.106,medium,8.921,23.644,19.858,-1.883,44.484,491.182,159.013,0.43934
57372590,preserved specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2008,6,3,Pennsylvania,-79.079,41.317,450,1,6.418,-4.815,7.748,361.342,1226.734,9.232,38.917,Northeast,Cold,Cold,2008/6/3,155,8.097,1124.403,-0.349,1.091,medium,9.232,24.931,18.946,-3.36,38.917,459.927,183.626,0.49645
57372601,preserved specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2013,5,22,Pennsylvania,-77.509,40.822,559,1,7.383,-6.469,8.263,213.094,968.327,9.903,41.169,Mid Atlantic,Cold,Cold,2013/5/22,142,8.824,1071.421,-0.561,0.904,medium,9.903,26.132,20.47,-3.707,41.169,370.982,130.792,0.45905
64909475,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,1923,4,3,North Carolina,-78.639,35.781,107,1,15.124,6.635,15.959,295.682,1043.024,7.479,46.983,Mid Atlantic,Mixed-Humid,Mixed-warm,1923/4/3,93,15.765,1164.771,0.194,0.895,low,7.479,20.32,25.268,7.228,46.983,413.465,119.425,0.44049
64909476,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,1923,4,19,North Carolina,-78.639,35.772,94,1,15.124,6.635,15.959,295.682,1043.024,7.479,46.983,Mid Atlantic,Mixed-Humid,Mixed-warm,1923/4/19,109,15.765,1164.771,0.194,0.895,low,7.479,20.32,25.268,7.228,46.983,413.465,119.425,0.44049
64909480,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,1923,3,23,North Carolina,-78.639,35.772,94,1,15.124,6.635,15.959,295.682,1043.024,7.479,46.983,Mid Atlantic,Mixed-Humid,Mixed-warm,1923/3/23,82,15.765,1164.771,0.194,0.895,low,7.479,20.32,25.268,7.228,46.983,413.465,119.425,0.44049
60676700,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2010,4,30,North Carolina,-81.566,36.513,1008,1,11.355,-0.729,10.666,263.409,1015.384,9.896,41.265,Appalachians,Cold,Cold,2010/4/30,120,10.905,1217.461,-0.239,0.834,low,9.896,25.947,22.072,-2.656,41.265,402.893,145.319,0.3911
62437574,preservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2009,5,21,Vermont,-73.134,44.265,146,1,6.501,-4.91,6.762,265.685,1057.52,10.253,38.218,Northeast,Cold,Cold,2009/5/21,141,6.637,942.02,0.125,1.123,high,10.253,30.804,18.631,-6.943,38.218,415.506,168.476,0.45147
62437595,preservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2019,5,6,Vermont,-73.012,43.957,447,1,3.01,-5.639,4.657,381.8,1517.32,10.269,43.713,Northeast,Cold,Cold,2019/5/6,126,5.04,1133.694,-0.383,1.338,high,10.269,29.163,16.932,-7.707,43.713,598.25,198.429,0.41005
62437629,preservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2010,4,19,Vermont,-73.141,44.031,110,1,9.258,-6.665,8.481,255.006,1237.884,10.223,50.176,Northeast,Cold,Cold,2010/4/19,109,7.346,920.712,1.135,1.344,high,10.223,28.249,20.372,-5.003,50.176,501.442,190.328,0.41005
62437630,preservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2010,4,20,Vermont,-73.141,44.031,110,1,9.258,-6.665,8.481,255.006,1237.884,10.223,50.176,Northeast,Cold,Cold,2010/4/20,110,7.346,920.712,1.135,1.344,high,10.223,28.249,20.372,-5.003,50.176,501.442,190.328,0.41005
62437632,preservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2009,5,22,Vermont,-73.076,44.101,170,1,6.475,-5.001,6.639,314.753,1181.486,10.187,46.419,Northeast,Cold,Cold,2009/5/22,142,6.575,992.713,0.064,1.19,high,10.187,30.639,18.413,-7.006,46.419,487.161,177.23,0.41005
63209705,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2017,4,23,Vermont,-73.205,43.978,147,1,6.043,-5.974,8.246,258.766,1065.314,10.218,42.629,Northeast,Cold,Cold,2017/4/23,113,7.722,894.09,0.524,1.192,high,10.218,26.672,19.747,-4.048,42.629,428.016,154.359,0.41005
63137755,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2020,4,17,Massachusetts,-71.167,42.653,51,1,8.603,-1.06,10.953,284.958,1063.508,8.829,45.345,Northeast,Cold,Cold,2020/4/17,108,9.361,1100.198,1.592,0.967,high,8.829,23.828,22.497,0.502,45.345,424.182,136.589,0.43074
63143736,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2022,5,29,Massachusetts,-71.874,42.445,304,1,8.061,-0.552,9.132,254.487,1267.021,9.861,48.444,Northeast,Cold,Cold,2022/5/29,149,8.248,1206.135,0.884,1.05,high,9.861,29.541,20.873,-3.334,48.444,529.675,154.504,0.45682
63227688,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2021,3,26,New York,-73.994,40.653,33,1,11.906,2.503,13.851,282.063,1447.139,9.001,63.125,Northeast,Mixed-Humid,Mixed-warm,2021/3/26,85,12.398,1163.519,1.453,1.244,medium,9.001,24.636,24.551,2.941,63.125,683.251,128.347,0.42844
63276411,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2022,5,13,Massachusetts,-72.429,42.449,358,1,7.208,-1.594,8.072,246.147,1095.281,10.109,43.267,Northeast,Cold,Cold,2022/5/13,133,6.987,1213.407,1.085,0.903,high,10.109,30.066,20.074,-4.721,43.267,427.327,164.171,0.46446
63284877,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2022,5,3,New Jersey,-74.434,40.48,38,1,11.446,3.548,12.531,352.051,1155.026,9.545,43.22,Mid Atlantic,Mixed-Humid,Mixed-warm,2022/5/3,123,11.555,1179.055,0.976,0.98,medium,9.545,28.15,24.35,0.618,43.22,447.285,147.12,0.45473
63303188,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2022,5,17,New York,-73.586,40.855,56,1,10.623,3.658,12.273,298.848,1149.829,9.227,31.372,Northeast,Mixed-Humid,Mixed-warm,2022/5/17,137,11.355,1178.928,0.918,0.975,medium,9.227,26.654,23.497,0.784,31.372,382.086,170.72,0.41387
63353338,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2022,5,3,Pennsylvania,-79.415,40.853,369,1,9.034,0.607,9.228,332.862,1199.984,9.524,30.2,Northeast,Cold,Cold,2022/5/3,123,9.468,1067.38,-0.24,1.124,medium,9.524,27.49,20.607,-3.013,30.2,426.646,197.38,0.47288
63359920,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2019,4,16,New York,-72.881,40.794,12,1,9.032,2.482,11.05,377.987,1285.171,8.981,44.947,Northeast,Mixed-Humid,Mixed-warm,2019/4/16,106,10.672,1179.08,0.378,1.09,medium,8.981,24.885,22.063,0.556,44.947,508.264,156.844,0.44168
63377711,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2022,5,15,Virginia,-78.747,38.423,628,1,11.915,4.147,12.038,278.767,1059.704,8.603,31.735,Mid Atlantic,Mixed-Humid,Mixed-warm,2022/5/15,135,11.329,1019.225,0.709,1.04,low,8.603,25.16,22.517,1.024,31.735,375.71,165.143,0.4562
63385241,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2019,5,11,New York,-74.143,40.596,45,1,11.377,3.513,12.974,388.448,1468.128,9.561,36.411,Northeast,Mixed-Humid,Mixed-warm,2019/5/11,131,12.167,1176.819,0.807,1.248,medium,9.561,26.089,24.41,1.628,36.411,520.413,191.383,0.37269
63456646,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2022,4,18,Massachusetts,-71.427,42.341,60,1,9.954,1.611,11.018,209.371,1060.532,9.681,41.265,Northeast,Cold,Cold,2022/4/18,108,9.438,1144.748,1.58,0.926,high,9.681,28.77,22.783,-1.204,41.265,416.779,152.003,0.48629
63599228,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2022,4,17,New Hampshire,-70.87,43.209,52,1,8.291,-0.452,9.455,261.311,1194.013,9.758,31.472,Northeast,Cold,Cold,2022/4/17,107,8.239,1086.84,1.216,1.099,high,9.758,29.356,21.204,-2.843,31.472,422.486,203.772,0.41213
63623147,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2022,5,12,New York,-74.152,40.606,17,1,12.017,4.418,13.331,351.731,1192.311,9.647,43.931,Northeast,Mixed-Humid,Mixed-warm,2022/5/12,132,12.245,1183.694,1.086,1.007,medium,9.647,28.567,25.238,1.242,43.931,475.215,167.559,0.50415
63819005,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2022,4,25,Vermont,-73.198,44.943,28,1,7.751,-2.959,8.287,290.336,1146.856,11.322,33.086,Northeast,Cold,Cold,2022/4/25,115,6.907,945.064,1.38,1.214,high,11.322,34.153,20.923,-6.426,33.086,401.091,181.128,0.45643
63747192,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2021,4,4,Virginia,-78.458,38.029,111,1,13.347,3.927,14.412,166.173,901.498,8.623,59.327,Mid Atlantic,Mixed-Humid,Mixed-warm,2021/4/4,94,13.631,1121.438,0.781,0.804,low,8.623,23.358,24.911,4.07,59.327,386.207,54.503,0.46724
63588193,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2019,5,7,New York,-73.565,41.215,165,1,9.271,0.777,10.411,378.272,1429.587,9.529,43.158,Northeast,Mixed-Humid,Mixed-warm,2019/5/7,127,9.984,1230.453,0.427,1.162,medium,9.529,26.434,21.916,-0.97,43.158,525.487,174.269,0.45248
63580916,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2022,4,12,Virginia,-77.208,38.665,37,1,13.607,5.129,13.883,312.62,1105.834,8.89,28.483,Mid Atlantic,Mixed-Humid,Mixed-warm,2022/4/12,102,13.493,1035.899,0.39,1.068,low,8.89,25.679,24.726,2.561,28.483,375.511,179.149,0.4387
64009746,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2021,3,29,Virginia,-80.601,37.267,567,1,10.902,2.683,11.955,234.075,986.859,7.999,46.261,Appalachians,Mixed-Humid,Mixed-warm,2021/3/29,88,11.454,995.751,0.501,0.991,low,7.999,22.328,21.666,2.018,46.261,389.889,110.138,0.43968
63897809,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2021,3,27,New York,-73.82,41.169,136,1,10.262,0.24,11.767,279.304,1328.138,9.095,56.876,Northeast,Mixed-Humid,Mixed-warm,2021/3/27,86,10.732,1216.434,1.035,1.092,medium,9.095,25.037,22.573,0.56,56.876,581.293,126.482,0.4342
63984121,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2020,4,20,Vermont,-72.548,44.243,180,1,5.41,-5.456,7.458,231.561,995.413,9.604,23.822,Northeast,Cold,Cold,2020/4/20,111,5.986,905.257,1.472,1.1,high,9.604,27.475,19.599,-4.083,23.822,325.016,182.815,0.46043
64002914,HUMAN_OBSERVATION,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2022,4,17,Maryland,-76.45,39.033,14,1,13.123,5.604,14.15,314.321,1265.298,9.133,40.231,Mid Atlantic,Mixed-Humid,Mixed-warm,2022/4/17,107,13.675,1097.989,0.475,1.152,medium,9.133,26.178,25.366,2.749,40.231,471.861,171.715,0.41406
64815990,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,1972,4,23,Connecticut,-72.106,41.403,0,1,7.401,-0.427,9.326,431.996,1675.997,8.831,43.489,Northeast,Cold,Cold,1972/4/23,114,10.206,1228.669,-0.88,1.364,medium,8.831,24.677,20.158,-0.833,43.489,662.85,217.024,0.49645
64815992,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,1971,4,20,Connecticut,-72.391,41.944,254,1,6.069,-3.204,8.13,224.601,1094.477,9.892,32.504,Northeast,Cold,Cold,1971/4/20,110,8.59,1173.538,-0.46,0.933,medium,9.892,28.088,19.443,-4.044,32.504,382.305,162.207,0.44922
64815993,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,1974,4,27,Connecticut,-72.388,41.928,211,1,7.141,-1.933,8.137,293.225,1241.721,8.835,44.156,Northeast,Cold,Cold,1974/4/27,117,8.572,1175.29,-0.435,1.057,medium,8.835,24.976,19.135,-2.817,44.156,483.906,191.992,0.44922
64815994,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,1972,4,29,Connecticut,-72.106,41.403,0,1,7.401,-0.427,9.326,431.996,1675.997,8.831,43.489,Northeast,Cold,Cold,1972/4/29,120,10.206,1228.669,-0.88,1.364,medium,8.831,24.677,20.158,-0.833,43.489,662.85,217.024,0.49645
64816008,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,1974,4,16,Connecticut,-72.861,41.882,140,1,7.603,-1.967,8.521,308.942,1263.972,9.137,39.985,Northeast,Cold,Cold,1974/4/16,106,8.888,1220.656,-0.367,1.035,medium,9.137,25.637,19.96,-2.842,39.985,474.475,205.265,0.44922
64816009,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,1971,4,21,Connecticut,-72.391,41.944,254,1,6.069,-3.204,8.13,224.601,1094.477,9.892,32.504,Northeast,Cold,Cold,1971/4/21,111,8.59,1173.538,-0.46,0.933,medium,9.892,28.088,19.443,-4.044,32.504,382.305,162.207,0.44922
64816011,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,1974,4,28,Connecticut,-72.388,41.928,211,1,7.141,-1.933,8.137,293.225,1241.721,8.835,44.156,Northeast,Cold,Cold,1974/4/28,118,8.572,1175.29,-0.435,1.057,medium,8.835,24.976,19.135,-2.817,44.156,483.906,191.992,0.44922
64816015,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,1974,6,8,Connecticut,-72.391,41.944,254,1,7.2,-2.045,8.185,294.708,1232.781,8.964,43.922,Northeast,Cold,Cold,1974/6/8,159,8.59,1173.538,-0.405,1.05,medium,8.964,25.243,19.358,-2.927,43.922,478.912,193.049,0.44922
64816041,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,1973,5,11,Connecticut,-72.115,41.518,51,1,9.89,-0.851,10.492,409.99,1383.866,8.357,37.487,Northeast,Cold,Cold,1973/5/11,131,10.135,1256.445,0.357,1.101,medium,8.357,23.675,20.977,-0.059,37.487,524.462,219.303,0.42966
64816042,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2007,5,10,Connecticut,-72.18,41.51,102,1,8,-1.002,9.754,454.731,1260.761,9.654,53.808,Northeast,Cold,Cold,2007/5/10,130,9.679,1247.02,0.075,1.011,medium,9.654,26.485,20.966,-2.061,53.808,565.253,150.917,0.42966
64816047,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2011,4,17,Rhode Island,-71.592,41.176,28,1,8.712,4.255,11.773,238.265,1208.371,8.378,45.326,Northeast,Mixed-Humid,Mixed-warm,2011/4/17,107,10.357,1044.885,1.416,1.156,medium,8.378,23.66,21.714,1.031,45.326,483.03,166.191,0.42269
64816052,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2011,6,28,Rhode Island,-71.592,41.176,28,1,8.712,4.255,11.773,238.265,1208.371,8.378,45.326,Northeast,Mixed-Humid,Mixed-warm,2011/6/28,179,10.357,1044.885,1.416,1.156,medium,8.378,23.66,21.714,1.031,45.326,483.03,166.191,0.42269
64816056,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2011,4,23,Rhode Island,-71.592,41.176,28,1,8.712,4.255,11.773,238.265,1208.371,8.378,45.326,Northeast,Mixed-Humid,Mixed-warm,2011/4/23,113,10.357,1044.885,1.416,1.156,medium,8.378,23.66,21.714,1.031,45.326,483.03,166.191,0.42269
64816064,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2010,6,2,Massachusetts,-70.758,41.483,0,1,10.391,-0.138,11.455,370.577,1303.156,8.702,56.319,Northeast,Cold,Cold,2010/6/2,153,10.362,1162.448,1.093,1.121,medium,8.702,24.663,21.656,0.086,56.319,568.625,172.172,0.44968
64816065,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2007,5,16,Connecticut,-72.543,41.52,90,1,8.395,-0.684,10.141,431.975,1220.315,9.653,57.476,Northeast,Cold,Cold,2007/5/16,136,9.825,1269.443,0.316,0.961,medium,9.653,26.426,21.267,-1.657,57.476,549.023,134.181,0.44408
64816066,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2005,5,17,Connecticut,-72.18,41.517,101,1,7.099,-0.393,9.755,384.541,1465.85,10.016,73.708,Northeast,Cold,Cold,2005/5/17,137,9.679,1247.02,0.076,1.175,medium,10.016,27.321,22,-2.375,73.708,684.407,156.576,0.42966
64816074,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2006,5,18,Connecticut,-72.18,41.493,162,1,8.802,-0.55,10.736,372.924,1594.11,8.31,57.139,Northeast,Cold,Cold,2006/5/18,138,9.679,1247.02,1.057,1.278,medium,8.31,24.434,21.523,0.879,57.139,693.872,146.661,0.42966
64816075,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2011,5,12,Connecticut,-71.905,41.869,80,1,8.978,1.016,10.021,307.072,1600.383,9.445,45.863,Northeast,Cold,Cold,2011/5/12,132,9.107,1195.902,0.914,1.338,medium,9.445,27.937,20.699,-2.093,45.863,641.945,239.087,0.44922
64816698,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,1967,6,5,Connecticut,-72.027,41.861,209,1,4.584,-4.819,7.663,389.716,1171.991,9.466,39.171,Northeast,Cold,Cold,1967/6/5,156,8.672,1126.522,-1.009,1.04,medium,9.466,27.339,19.844,-3.026,39.171,448.443,157.686,0.44922
64816703,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2006,5,22,Connecticut,-72.155,41.394,77,1,8.644,0.594,11.026,360.602,1557.048,8.004,54.539,Northeast,Cold,Cold,2006/5/22,142,10.215,1217.518,0.811,1.279,medium,8.004,23.536,21.341,1.419,54.539,649.059,153.395,0.49645
64816707,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2007,5,10,Connecticut,-72.161,41.412,83,1,8.094,-0.439,10.085,448.777,1224.577,9.462,53.402,Northeast,Cold,Cold,2007/5/10,130,10.046,1237.757,0.039,0.989,medium,9.462,25.882,21.018,-1.433,53.402,544.334,159.709,0.49645
64816708,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2007,5,11,Connecticut,-72.155,41.394,77,1,8.051,0.133,10.288,431.318,1183.932,9.167,53.8,Northeast,Cold,Cold,2007/5/11,131,10.215,1217.518,0.073,0.972,medium,9.167,25.201,20.837,-0.822,53.8,525.289,155.897,0.49645
64816718,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,1968,5,28,New Hampshire,-71.353,43.996,382,1,4.671,-7.783,4.34,391.42,1285.696,10.852,46.656,Northeast,Cold,Cold,1968/5/28,149,5.123,1311.956,-0.783,0.98,high,10.852,30.847,16.238,-10.554,46.656,517.509,169.88,0.49369
64816726,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2008,5,26,Connecticut,-73.468,42.021,574,1,6.24,-5.023,7.725,296.478,1649.175,9.173,46.665,Northeast,Cold,Cold,2008/5/26,147,7.37,1225.45,0.355,1.346,high,9.173,24.567,19.08,-3.229,46.665,632.981,173.206,0.4519
64816730,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2001,6,18,Massachusetts,-72.522,42.591,119,1,6.887,-0.411,8.724,307.68,922.56,9.824,58.888,Northeast,Cold,Cold,2001/6/18,169,8.538,1124.079,0.186,0.821,high,9.824,28.481,20.542,-3.591,58.888,417.307,92.052,0.46558
64816752,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,1997,6,15,Connecticut,-72.268,41.9,209,1,6.106,-0.464,8.308,293.717,1001.016,8.709,49.221,Northeast,Cold,Cold,1997/6/15,166,8.57,1173.566,-0.262,0.853,medium,8.709,24.688,19.438,-1.585,49.221,431.665,124.485,0.44922
64816761,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,1966,4,23,Connecticut,-73.419,41.094,13,1,7.981,-0.399,10.446,225.018,944.045,9.068,51.751,Northeast,Cold,Cold,1966/4/23,113,10.802,1186.264,-0.356,0.796,medium,9.068,25.357,22.184,-0.544,51.751,399.102,109.616,0.45248
64816764,PreservedSpecimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2006,9,16,Connecticut,-73.355,41.984,226,1,7.269,-2.462,9.239,299.315,1347.368,8.658,43.706,Northeast,Cold,Cold,2006/9/16,259,8.19,1116.682,1.049,1.207,medium,8.658,25.578,20.44,-1.132,43.706,498.921,129.362,0.4519
64843531,PRESERVED_SPECIMEN,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2012,5,11,Maine,-70.857,43.678,177,1,8.316,-4.251,8.285,275.477,1257.785,9.381,58.68,Northeast,Cold,Cold,2012/5/11,132,6.933,1177.416,1.352,1.068,high,9.381,26.793,19.705,-3.56,58.68,556.904,106.274,0.4038
64843554,PRESERVED_SPECIMEN,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2012,5,11,New Hampshire,-70.836,43.084,26,1,10.122,-1.374,10.528,268.909,1157.579,8.541,54.467,Northeast,Cold,Cold,2012/5/11,132,8.71,1139.259,1.818,1.016,high,8.541,24.496,20.992,-0.136,54.467,495.42,105.452,0.43903
